"key","source","target"
"items.houseItems.furniture.chests.engravedHearthsideChest.Description","A large chest that can <color=#F2E6BD>store up to 40 items</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","صندوق كبير يمكنه <color=#F2E6BD>تخزين حتى 40 عنصرًا</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.engravedHearthsideChest.Name","Engraved Hearthside Chest","صندوق جانب الموقد المنقوش"
"items.houseItems.furniture.chests.gildedJewelryCasket.Description","An elegant gilded casket that can <color=#F2E6BD>store up to 30 rings</color>.

Must be placed inside a <color=#F2E6BD>house</color>.","صندوق مذهب أنيق يمكنه <color=#F2E6BD>تخزين حتى 30 خاتمًا</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.gildedJewelryCasket.Name","Gilded Jewelry Casket","صندوق مجوهرات مذهب"
"items.houseItems.furniture.chests.largeChest.Description","A large chest that can <color=#F2E6BD>store up to 35 items</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","صندوق كبير يمكنه <color=#F2E6BD>تخزين حتى 40 عنصرًا</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.largeChest.Name","Large Chest","صندوق كبير"
"items.houseItems.furniture.chests.mediumChest.Description","A medium chest that can <color=#F2E6BD>store up to 30 items</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","صندوق متوسط يمكنه <color=#F2E6BD>تخزين حتى 30 عنصرًا</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.mediumChest.Name","Medium Chest","صندوق متوسط"
"items.houseItems.furniture.chests.ornateRingkeepersChest.Description","A finely crafted chest that can <color=#F2E6BD>store up to 40 rings</color>.

Must be placed inside a <color=#F2E6BD>house</color>.","صندوق متقن الصنع يمكنه <color=#F2E6BD>تخزين حتى 20 خاتمًا</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.ornateRingkeepersChest.Name","Ornate Ringkeeper's Chest","صندوق حافظ الخواتم المزخرف"
"items.houseItems.furniture.chests.smallChest.Description","A small chest that can <color=#F2E6BD>store up to 20 items</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","صندوق صغير يمكنه <color=#F2E6BD>تخزين حتى 20 عنصرًا</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.smallChest.Name","Small Chest","صندوق صغير"
"items.houseItems.furniture.chests.smolderingCasket.Description","A heat-resistant casket that can <color=#F2E6BD>store up to 20 embers</color>.

Must be placed inside a <color=#F2E6BD>house</color>.","صندوق مقاوم للحرارة يمكنه <color=#F2E6BD>تخزين حتى 10 جمرات ساقطة</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.smolderingCasket.Name","Smoldering Casket","صندوق مشتعل"
"items.houseItems.furniture.chests.velvetRingCase.Description","A plush velvet case that can <color=#F2E6BD>store up to 20 rings</color>.

Must be placed inside a <color=#F2E6BD>house</color>.","علبة مخملية فاخرة يمكنها <color=#F2E6BD>تخزين حتى 10 خواتم</color>.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.velvetRingCase.Name","Velvet Ring Case","علبة خواتم مخملية"
"items.houseItems.furniture.chimneys.chimney.chimney.Description","A sturdy chimney, essential for venting smoke and adding architectural interest to your home.

Must be connected to a <color=#F2E6BD>house</color>. ","مدخنة متينة، ضرورية لتصريف الدخان وإضفاء لمسة معمارية رائعة على منزلك.

يجب وصلها بـ <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chimneys.chimney.chimney.Name","Chimney","مدخنة"
"items.houseItems.furniture.cupboards.carvedStorageCabinet.Description","A compact wooden cabinet adorned with carved panels and sturdy framing, offering enclosed storage while adding a sense of craftsmanship and weight to the room.","خزانة خشبية مدمجة مزينة بألواح منحوتة وأرفف داخلية، مثالية لتخزين الأطباق أو الأدوات المنزلية الصغيرة."
"items.houseItems.furniture.cupboards.carvedStorageCabinet.Name","Carved Storage Cabinet","خزانة تخزين منحوتة"
"items.houseItems.furniture.cupboards.largeNobleCupboard.largeNobleCupboard.Description","A large-sized cupboard that can <color=#F2E6BD>store up to 40 consumables</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","خزانة كبيرة الحجم يمكنها <color=#F2E6BD>تخزين حتى 40 عنصرًا</color>.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.cupboards.largeNobleCupboard.largeNobleCupboard.Name","Large Noble Cupboard","خزانة نبلاء كبيرة"
"items.houseItems.furniture.cupboards.mediumNobleCupboard.mediumNobleCupboard.Description","A medium-sized cupboard that can <color=#F2E6BD>store up to 30 consumables</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","خزانة متوسطة الحجم يمكنها <color=#F2E6BD>تخزين حتى 30 عنصرًا</color>.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.cupboards.mediumNobleCupboard.mediumNobleCupboard.Name","Medium Noble Cupboard","خزانة نبلاء متوسطة"
"items.houseItems.furniture.cupboards.ornateSideboardCabinet.Description","A finely crafted wooden sideboard adorned with carved panels and upper cabinets, offering ample storage and a sense of quiet grandeur to any room.","خزانة بوفيه خشبية متقنة الصنع مزينة بنقوش وألواح زجاجية، مثالية لعرض الأواني الفاخرة أو حفظ مستلزمات الطعام."
"items.houseItems.furniture.cupboards.ornateSideboardCabinet.Name","Ornate Sideboard Cabinet","خزانة بوفيه مزخرفة"
"items.houseItems.furniture.cupboards.smallNobleCupboard.smallNobleCupboard.Description","A small-sized cupboard that can <color=#F2E6BD>store up to 20 consumables</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","خزانة صغيرة الحجم يمكنها <color=#F2E6BD>تخزين حتى 20 عنصرًا</color>.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.cupboards.smallNobleCupboard.smallNobleCupboard.Name","Small Noble Cupboard","خزانة نبلاء صغيرة"
"items.houseItems.furniture.pedestals.acanthusCarvedPedestal.acanthusCarvedPedestal.Description","This pedestal, adorned with acanthus leaf carvings, presents a classical stage for showcasing your treasures. 

Must be placed inside a <color=#F2E6BD>house</color>. ","تتميز هذه القاعدة، المزينة بنقوش أوراق الأقنثا، ببراعة وتفاصيل مذهلة.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.pedestals.acanthusCarvedPedestal.acanthusCarvedPedestal.Name","Acanthus Carved Pedestal","قاعدة منحوتة بورق الأقنثا"
"items.houseItems.furniture.ringsAndGems.jewelersStorageCabinet.Description","A finely crafted cabinet fitted with multiple small drawers, designed for the careful storage of jewelry, gems, and other precious belongings.","خزانة متقنة الصنع مزودة بأدراج صغيرة متعددة، صُممت لتنظيم الأحجار الكريمة والخواتم والحلي الثمينة."
"items.houseItems.furniture.ringsAndGems.jewelersStorageCabinet.Name","Jeweler's Storage Cabinet","خزانة تخزين الجواهري"
"items.houseItems.furniture.shelves.cupboardShelfA.cupboardShelfA.Description","…","رف خشبي متين لتخزين وعرض الأواني المنزلية."
"items.houseItems.furniture.shelves.cupboardShelfA.cupboardShelfA.Name","Cupboard Shelf A","رف خزانة أ"
"items.houseItems.furniture.shelves.cupboardShelfB.cupboardShelfB.Description","…","رف خشبي متين لتخزين وعرض الأواني المنزلية."
"items.houseItems.furniture.shelves.cupboardShelfB.cupboardShelfB.Name","Cupboard Shelf B","رف خزانة ب"
"items.houseItems.furniture.shelves.cupboardShelfC.cupboardShelfC.Description","…","رف خشبي متين لتخزين وعرض الأواني المنزلية."
"items.houseItems.furniture.shelves.cupboardShelfC.cupboardShelfC.Name","Cupboard Shelf C","رف خزانة ج"
"items.houseItems.furniture.shelves.mediumPinewoodCupboard.mediumPinewoodCupboard.Description","A medium-sized cupboard that can <color=#F2E6BD>store up to 30 consumables</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","خزانة متوسطة الحجم يمكنها <color=#F2E6BD>تخزين حتى 30 عنصرًا</color>.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.shelves.mediumPinewoodCupboard.mediumPinewoodCupboard.Name","Medium Cupboard","خزانة متوسطة"
"items.houseItems.furniture.shelves.pinewoodCupboard.pinewoodCupboard.Description","A large-sized cupboard that can <color=#F2E6BD>store up to 40 consumables</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","خزانة كبيرة الحجم يمكنها <color=#F2E6BD>تخزين حتى 40 عنصرًا</color>.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.shelves.pinewoodCupboard.pinewoodCupboard.Name","Large Cupboard","خزانة كبيرة"
"items.houseItems.furniture.shelves.pinewoodWineCabinet.pinewoodWineCabinet.Description","A cabinet designed to store and display your wine collection with a touch of natural grace. 

Must be placed inside a <color=#F2E6BD>house</color>. ","خزانة مصممة لتخزين وعرض زجاجات النبيذ، تجمع بين الأداء العملي والسحر الريفي.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.shelves.pinewoodWineCabinet.pinewoodWineCabinet.Name","Simple Wine Cabinet","خزانة نبيذ بسيطة"
"items.houseItems.furniture.shelves.smallPinewoodCupboard.smallPinewoodCupboard.Description","A small-sized cupboard that can <color=#F2E6BD>store up to 20 consumables</color>. 

Must be placed inside a <color=#F2E6BD>house</color>. ","خزانة صغيرة الحجم يمكنها <color=#F2E6BD>تخزين حتى 20 عنصرًا</color>.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.shelves.smallPinewoodCupboard.smallPinewoodCupboard.Name","Small Cupboard","خزانة صغيرة"
"items.houseItems.furniture.stands.carvedConsoleTable.Description","A narrow wooden console table featuring carved details and a small drawer, offering a practical surface for display or storage in tight spaces.","طاولة كونسول خشبية ضيقة تتميز بتفاصيل منحوتة وأرجل رشيقة، تلائم الممرات أو المساحات خلف الأرائك."
"items.houseItems.furniture.stands.carvedConsoleTable.Name","Carved Console Table","طاولة كونسول منحوتة"
"items.houseItems.furniture.stands.carvedLecternStand.carvedLecternStand.Description","This elegantly carved stand serves as a lectern, perfect for holding sacred texts or guiding the learned in study. 

Must be placed inside a <color=#F2E6BD>house</color>. ","تُستخدم هذه المنصة المنحوتة بأناقة كحامل للمخطوطات، وهي مثالية لحمل النصوص المقدسة أو إرشاد العلماء أثناء الدراسة.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
